tweet_created_at,tweet_display_text_range,tweet_entities,Text,tweet_id,tweet_lang,tweet_metadata,ReplyCount,LikeCount,user_followers_count,user_following,user_id,user_lang,hashtag
Fri Sep 07 01:48:06 +0000 2018,"[0, 32]","{'hashtags': [{'text': 'justdoit', 'indices': [17, 26]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9uhkCKPNzG', 'expanded_url': 'https://twitter.com/sashasanyal/status/1037777717071159296', 'display_url': 'twitter.com/sashasanyal/st…', 'indices': [33, 56]}]}",cant agree justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,81,29,FALSE,156573390,en,justdoit
Fri Sep 07 01:48:05 +0000 2018,"[5, 179]","{'hashtags': [{'text': 'justdoit', 'indices': [170, 179]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ABC', 'name': 'ABC News', 'id': 28785486, 'id_str': '28785486', 'indices': [0, 4]}], 'urls': []}",abc heard rumour ford might hiring kap sell pickups rednecks beat go burn trucks might stop ford saying justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2608,363,FALSE,16163289,en,justdoit
Fri Sep 07 01:48:03 +0000 2018,"[0, 62]","{'hashtags': [{'text': 'JustDoit', 'indices': [53, 62]}], 'symbols': [], 'user_mentions': [], 'urls': []}",fuck wit nike way harder ever justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2602,933,FALSE,187620882,en,JustDoit
Fri Sep 07 01:47:55 +0000 2018,"[0, 48]","{'hashtags': [{'text': 'JustDoIt', 'indices': [39, 48]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [10, 15]}], 'urls': [{'url': 'https://t.co/2kIVgcKuKb', 'expanded_url': 'https://twitter.com/nike/status/1037387167331364869', 'display_url': 'twitter.com/nike/status/10…', 'indices': [49, 72]}]}",love nike scored one justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,3412,193,FALSE,15300837,en,JustDoIt
Fri Sep 07 01:47:23 +0000 2018,"[0, 39]","{'hashtags': [{'text': 'JUSTDOIT', 'indices': [30, 39]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/p77YW5d6wW', 'expanded_url': 'https://twitter.com/RiqueTheRuler_/status/1037388731634933768', 'display_url': 'twitter.com/RiqueTheRuler_…', 'indices': [40, 63]}]}",fucking love video justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,14966,7800,FALSE,48420447,en,JUSTDOIT
Fri Sep 07 01:47:16 +0000 2018,"[0, 16]","{'hashtags': [{'text': 'justdoit', 'indices': [7, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879939398291456, 'id_str': '1037879939398291456', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/DmdKTlNW0AAxd58.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdKTlNW0AAxd58.jpg', 'url': 'https://t.co/vrIngQ7Ir8', 'display_url': 'pic.twitter.com/vrIngQ7Ir8', 'expanded_url': 'https://twitter.com/JimBeamOpen/status/1037879945719103488/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 499, 'h': 577, 'resize': 'fit'}, 'small': {'w': 499, 'h': 577, 'resize': 'fit'}, 'medium': {'w': 499, 'h': 577, 'resize': 'fit'}}}]}",sorrey justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,196,47,FALSE,2981444391,en,justdoit
Fri Sep 07 01:47:09 +0000 2018,"[0, 253]","{'hashtags': [{'text': 'usopen', 'indices': [161, 168]}, {'text': 'respectroyalty', 'indices': [169, 184]}, {'text': 'thatsmyqueen', 'indices': [185, 198]}, {'text': 'witnesshistory', 'indices': [199, 214]}, {'text': 'likeamother', 'indices': [215, 227]}, {'text': 'thismama', 'indices': [228, 237]}, {'text': 'justdoit', 'indices': [238, 247]}, {'text': 'yolo', 'indices': [248, 253]}], 'symbols': [], 'user_mentions': [{'screen_name': 'serenawilliams', 'name': 'Serena Williams', 'id': 26589987, 'id_str': '26589987', 'indices': [1, 16]}], 'urls': []}",serenawilliams easily wins semifinal match literally purchases ticket final mean really could new york usopen respectroyalty thatsmyqueen witnesshistory likeamother thismama justdoit yolo,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,10261,1910,FALSE,42909316,en,usopen
Fri Sep 07 01:46:42 +0000 2018,"[0, 202]","{'hashtags': [{'text': 'tbt', 'indices': [0, 4]}, {'text': 'Nike', 'indices': [110, 115]}, {'text': 'wideouts', 'indices': [122, 131]}, {'text': 'bulldogforlife', 'indices': [133, 148]}, {'text': 'troycenter', 'indices': [149, 160]}, {'text': 'godogs', 'indices': [161, 168]}, {'text': 'justdoit', 'indices': [169, 178]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qrwxzaff0p', 'expanded_url': 'https://ift.tt/2MQXcXk', 'display_url': 'ift.tt/2MQXcXk', 'indices': [179, 202]}]}",tbt time football season everyone picture much respect fresno state nike deal wideouts bulldogforlife troycenter godogs justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2578,41,FALSE,9.49E+17,en,tbt
Fri Sep 07 01:46:28 +0000 2018,"[0, 125]","{'hashtags': [{'text': 'JustDoIt', 'indices': [112, 121]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OF3hQk4ue5', 'expanded_url': 'https://twitter.com/nike/status/1037387167331364869', 'display_url': 'twitter.com/nike/status/10…', 'indices': [126, 149]}]}",nonbelievers fail understand calling dream crazy insult compliment justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1186,42,FALSE,1365826068,en,JustDoIt
Fri Sep 07 01:46:05 +0000 2018,"[0, 103]","{'hashtags': [{'text': 'justdoit', 'indices': [33, 42]}, {'text': 'daverubin', 'indices': [43, 53]}, {'text': 'daverubinisamoron', 'indices': [54, 72]}, {'text': 'idiot', 'indices': [73, 79]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/krvqm4djhG', 'expanded_url': 'https://www.instagram.com/p/BnaC36agMRl/?utm_source=ig_twitter_share&igshid=1b90w946twt9v', 'display_url': 'instagram.com/p/BnaC36agMRl/…', 'indices': [80, 103]}]}",going leave justdoit daverubin daverubinisamoron idiot,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2581,107,FALSE,48185005,en,justdoit
Fri Sep 07 01:46:04 +0000 2018,"[0, 133]","{'hashtags': [{'text': 'bearabeetsbattlestargalactica', 'indices': [35, 65]}, {'text': 'schrutefarms', 'indices': [66, 79]}, {'text': 'justdoit', 'indices': [80, 89]}, {'text': 'unlessanidiotwould', 'indices': [90, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6Kcx50AgMZ', 'expanded_url': 'https://www.instagram.com/p/BnaCtfuhGIYfvPSfufz0rmXeJJgRmgXv_PG3UM0/?utm_source=ig_twitter_share&igshid=1cz19fduojy8h', 'display_url': 'instagram.com/p/BnaCtfuhGIYf…', 'indices': [110, 133]}]}",bear know quote lol bearabeetsbattlestargalactica schrutefarms justdoit unlessanidiotwould,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,3,96,FALSE,51575412,en,bearabeetsbattlestargalactica
Fri Sep 07 01:45:52 +0000 2018,"[0, 53]","{'hashtags': [{'text': 'Nike', 'indices': [21, 26]}, {'text': 'JustDoIt', 'indices': [27, 36]}, {'text': 'ColinKaepernick', 'indices': [37, 53]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879585294057472, 'id_str': '1037879585294057472', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/DmdJ--EVAAAdcw-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJ--EVAAAdcw-.jpg', 'url': 'https://t.co/yqnakgMEAG', 'display_url': 'pic.twitter.com/yqnakgMEAG', 'expanded_url': 'https://twitter.com/KLoYo77/status/1037879593527476225/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 533, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 940, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 1838, 'resize': 'fit'}}}]}",things today nike justdoit colinkaepernick,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,6399,683,FALSE,15594996,en,Nike
Fri Sep 07 01:45:51 +0000 2018,"[0, 94]","{'hashtags': [{'text': 'think', 'indices': [12, 18]}, {'text': 'laughnowcrylater', 'indices': [20, 37]}, {'text': 'justdoitordont', 'indices': [39, 54]}, {'text': 'justdoit', 'indices': [57, 66]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/enIKdWpNwt', 'expanded_url': 'https://www.instagram.com/p/BnaCptWHN3yRH_DFh7KXqldbbodt8XrrxFJy6Q0/?utm_source=ig_twitter_share&igshid=63m51zfvm8go', 'display_url': 'instagram.com/p/BnaCptWHN3yR…', 'indices': [71, 94]}]}",nicely done think laughnowcrylater justdoitordont justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1385,42,FALSE,60479672,en,think
Fri Sep 07 01:45:50 +0000 2018,"[0, 279]","{'hashtags': [{'text': 'photographer', 'indices': [108, 121]}, {'text': 'socialworker', 'indices': [122, 135]}, {'text': 'batonrouge', 'indices': [136, 147]}, {'text': 'success', 'indices': [148, 156]}, {'text': 'againsttgeodds', 'indices': [157, 172]}, {'text': 'africanamerican', 'indices': [173, 189]}, {'text': 'black', 'indices': [190, 196]}, {'text': 'socialjustice', 'indices': [197, 211]}, {'text': 'hbcu', 'indices': [212, 217]}, {'text': 'problack', 'indices': [218, 227]}, {'text': 'justdoit', 'indices': [228, 237]}, {'text': 'nike', 'indices': [238, 243]}, {'text': 'altonster', 'indices': [244, 254]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/q1vSL93M7k', 'expanded_url': 'https://ift.tt/2oPnwCx', 'display_url': 'ift.tt/2oPnwCx', 'indices': [256, 279]}], 'media': [{'id': 1037879584769933313, 'id_str': '1037879584769933313', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/DmdJ-8HXgAEu8j6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJ-8HXgAEu8j6.jpg', 'url': 'https://t.co/XlPazjOOas', 'display_url': 'pic.twitter.com/XlPazjOOas', 'expanded_url': 'https://twitter.com/Poeticvisionary/status/1037879586275713024/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 640, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 512, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 512, 'resize': 'fit'}}}]}",another black statistic african american male social worker help everyone heal photographer socialworker batonrouge success againsttgeodds africanamerican black socialjustice hbcu problack justdoit nike altonster,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,272,696,FALSE,8481292,en,photographer
Fri Sep 07 01:45:45 +0000 2018,"[0, 78]","{'hashtags': [{'text': 'NBA2k19', 'indices': [25, 33]}, {'text': 'TakeTheThrone', 'indices': [34, 48]}, {'text': 'StriveForGreatness', 'indices': [49, 68]}, {'text': 'JustDoIt', 'indices': [69, 78]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879560916725760, 'id_str': '1037879560916725760', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/DmdJ9jQUcAARTPN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJ9jQUcAARTPN.jpg', 'url': 'https://t.co/7gJNL4tesH', 'display_url': 'pic.twitter.com/7gJNL4tesH', 'expanded_url': 'https://twitter.com/KoolaidTheGreat/status/1037879563588710400/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",hours min go nbak takethethrone striveforgreatness justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,46461,979,FALSE,18895996,en,NBA2k19
Fri Sep 07 01:45:35 +0000 2018,"[0, 180]","{'hashtags': [{'text': 'JustDoIt', 'indices': [157, 166]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [53, 65]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [119, 124]}], 'urls': [{'url': 'https://t.co/3V1mDEhy8l', 'expanded_url': 'https://twitter.com/SheriffClarke/status/1037860534572527617', 'display_url': 'twitter.com/SheriffClarke/…', 'indices': [181, 204]}]}",plan push back bc ads great kaepernick hardly marquee player lay back enjoy nike haters bc two decade justdoit making,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,20757,167,FALSE,9.26E+17,en,JustDoIt
Fri Sep 07 01:45:34 +0000 2018,"[0, 166]","{'hashtags': [{'text': 'EnFamilia', 'indices': [16, 26]}, {'text': 'WepaFamily', 'indices': [27, 38]}, {'text': 'WepaRunners', 'indices': [39, 51]}, {'text': 'JustDoIt', 'indices': [52, 61]}, {'text': 'NeverQuit', 'indices': [62, 72]}, {'text': 'DontBeTheFastestRunner', 'indices': [73, 96]}, {'text': 'BeTheFastestEver', 'indices': [97, 114]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [115, 127]}], 'urls': [{'url': 'https://t.co/MYAXPFzKES', 'expanded_url': 'https://www.instagram.com/p/BnaCz5bF3WI/?utm_source=ig_twitter_share&igshid=1ov4ksd0q5b7h', 'display_url': 'instagram.com/p/BnaCz5bF3WI/…', 'indices': [143, 166]}]}",wepa way enfamilia wepafamily weparunners justdoit neverquit dontbethefastestrunner bethefastestever kaepernick corona diner,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,333,93,FALSE,561669086,en,EnFamilia
Fri Sep 07 01:45:01 +0000 2018,"[0, 91]","{'hashtags': [{'text': 'justdoit', 'indices': [82, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879375985827840, 'id_str': '1037879375985827840', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/DmdJyyVW4AAz-di.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJyyVW4AAz-di.jpg', 'url': 'https://t.co/rOYHJIjLb4', 'display_url': 'pic.twitter.com/rOYHJIjLb4', 'expanded_url': 'https://twitter.com/ktcoppins/status/1037879379769077764/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 562, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1620, 'h': 1339, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 992, 'resize': 'fit'}}}]}",say trybut every idiot inside escapes justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,226,1031,FALSE,44719447,en,justdoit
Fri Sep 07 01:45:01 +0000 2018,"[14, 65]","{'hashtags': [{'text': 'JustDoIt', 'indices': [56, 65]}], 'symbols': [], 'user_mentions': [{'screen_name': 'UrbanEngIish', 'name': 'Ghetto Translations', 'id': 549510165, 'id_str': '549510165', 'indices': [0, 13]}], 'urls': []}",urbanengiish im dead hit nike move justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,241,76,FALSE,400139665,en,JustDoIt
Fri Sep 07 01:44:56 +0000 2018,"[0, 274]","{'hashtags': [{'text': 'JustDoIt', 'indices': [241, 250]}, {'text': 'nike', 'indices': [251, 256]}, {'text': 'NikeBoycott', 'indices': [257, 269]}, {'text': 'nfl', 'indices': [270, 274]}], 'symbols': [], 'user_mentions': [], 'urls': []}",ck player taken knee towel completely head wearing headphones claim disrespect flag anthem keep focus players instead anthem flag moment justdoit nike nikeboycott nfl,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,303,418,FALSE,46671258,en,JustDoIt
Fri Sep 07 01:44:55 +0000 2018,"[0, 44]","{'hashtags': [{'text': 'JustDoIt', 'indices': [35, 44]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MmB91VBwQi', 'expanded_url': 'https://twitter.com/kaepernick7/status/1037387722107830272', 'display_url': 'twitter.com/kaepernick7/st…', 'indices': [45, 68]}]}",guys fricken love man justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,13506,171,FALSE,1161110593,en,JustDoIt
Fri Sep 07 01:44:10 +0000 2018,"[0, 25]","{'hashtags': [{'text': 'JustDoIt', 'indices': [16, 25]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879158829768704, 'id_str': '1037879158829768704', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DmdJmJXUYAAitbA.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DmdJmJXUYAAitbA.jpg', 'url': 'https://t.co/psbmdGta9c', 'display_url': 'pic.twitter.com/psbmdGta9c', 'expanded_url': 'https://twitter.com/Priss3MissMom/status/1037879166199316480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 450, 'h': 334, 'resize': 'fit'}, 'large': {'w': 450, 'h': 334, 'resize': 'fit'}, 'medium': {'w': 450, 'h': 334, 'resize': 'fit'}}}]}",give pair justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2037,25,FALSE,1055193439,en,JustDoIt
Fri Sep 07 01:43:57 +0000 2018,"[0, 84]","{'hashtags': [{'text': 'NoRegrets', 'indices': [34, 44]}, {'text': 'tbt', 'indices': [46, 50]}, {'text': 'justdoit', 'indices': [51, 60]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kuc58zUDJw', 'expanded_url': 'https://www.instagram.com/p/BnaCocFgv_c/?utm_source=ig_twitter_share&igshid=d58rm8ilwrki', 'display_url': 'instagram.com/p/BnaCocFgv_c/…', 'indices': [61, 84]}]}",wore absolutely noregrets tbt justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1151,720,FALSE,295914801,en,NoRegrets
Fri Sep 07 01:43:43 +0000 2018,"[0, 65]","{'hashtags': [{'text': 'justdoit', 'indices': [8, 17]}, {'text': 'amwriting', 'indices': [18, 28]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [29, 41]}], 'urls': [{'url': 'https://t.co/6rwQ9k7Ymm', 'expanded_url': 'https://poemsforwarriors.wordpress.com/2018/09/05/believe-kaepernick/', 'display_url': 'poemsforwarriors.wordpress.com/2018/09/05/bel…', 'indices': [42, 65]}]}",believe justdoit amwriting kaepernick,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2078,400,FALSE,246655503,en,justdoit
Fri Sep 07 01:43:43 +0000 2018,"[0, 275]","{'hashtags': [{'text': 'JustDoIt', 'indices': [71, 80]}, {'text': 'Nike', 'indices': [81, 86]}, {'text': 'TailOfTumTum', 'indices': [87, 100]}, {'text': 'ColinKaepernick', 'indices': [101, 117]}, {'text': 'JustEatIt', 'indices': [118, 128]}, {'text': 'bulldog', 'indices': [129, 137]}, {'text': 'englishbulldog', 'indices': [138, 153]}, {'text': 'englishbulldogs', 'indices': [154, 170]}, {'text': 'bully', 'indices': [171, 177]}, {'text': 'bulldoglife', 'indices': [178, 190]}, {'text': 'bullylife', 'indices': [191, 201]}, {'text': 'dogoftheday', 'indices': [202, 214]}, {'text': 'Puppy', 'indices': [215, 221]}, {'text': 'PuppyEyes', 'indices': [222, 232]}, {'text': 'PuppyLove', 'indices': [233, 243]}, {'text': 'BulldogPuppy', 'indices': [244, 257]}, {'text': 'BullDoggin', 'indices': [258, 269]}, {'text': 'cute', 'indices': [270, 275]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879045952688128, 'id_str': '1037879045952688128', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/media/DmdJfk3U0AA2e45.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJfk3U0AA2e45.jpg', 'url': 'https://t.co/Jv35HZOreZ', 'display_url': 'pic.twitter.com/Jv35HZOreZ', 'expanded_url': 'https://twitter.com/TailOfTumTum/status/1037879053779447808/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}",nike called said wanted new campaign thoughts justdoit nike tailoftumtum colinkaepernick justeatit bulldog englishbulldog englishbulldogs bully bulldoglife bullylife dogoftheday puppy puppyeyes puppylove bulldogpuppy bulldoggin cute,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",12,801,58,FALSE,1.00E+18,en,JustDoIt
Fri Sep 07 01:43:38 +0000 2018,"[0, 32]","{'hashtags': [{'text': 'nike', 'indices': [17, 22]}, {'text': 'justdoit', 'indices': [23, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037879009118314497, 'id_str': '1037879009118314497', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/DmdJdbpU4AE2aq3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJdbpU4AE2aq3.jpg', 'url': 'https://t.co/lBVKlfNf6P', 'display_url': 'pic.twitter.com/lBVKlfNf6P', 'expanded_url': 'https://twitter.com/ri_cha_k/status/1037879030354042880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",every single day nike justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,964,404,FALSE,64069563,en,nike
Fri Sep 07 01:43:34 +0000 2018,"[0, 86]","{'hashtags': [{'text': 'JustDoIt', 'indices': [77, 86]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037878928969359361, 'id_str': '1037878928969359361', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/DmdJYxEU4AEwG8H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJYxEU4AEwG8H.jpg', 'url': 'https://t.co/qHiERnqp43', 'display_url': 'pic.twitter.com/qHiERnqp43', 'expanded_url': 'https://twitter.com/EmpyrealGlimpse/status/1037879016282316800/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 425, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1105, 'h': 1769, 'resize': 'fit'}}}]}",believe something even means sacrificing everything st polycarp justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,277,102,FALSE,9.67E+17,en,JustDoIt
Fri Sep 07 01:43:25 +0000 2018,"[13, 46]","{'hashtags': [{'text': 'JustDoIt', 'indices': [35, 44]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kaepernick7', 'name': 'Colin Kaepernick', 'id': 45055696, 'id_str': '45055696', 'indices': [0, 12]}], 'urls': []}",kaepernick thank sir justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,3746,83,FALSE,3301900134,en,JustDoIt
Fri Sep 07 01:42:54 +0000 2018,"[0, 23]","{'hashtags': [{'text': 'JustDoIt', 'indices': [14, 23]}], 'symbols': [], 'user_mentions': [], 'urls': []}",note self justdoit,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2499,157,FALSE,202426607,en,JustDoIt
Fri Sep 07 01:42:46 +0000 2018,"[0, 188]","{'hashtags': [{'text': 'PR', 'indices': [68, 71]}, {'text': 'Branding', 'indices': [85, 94]}, {'text': 'ImAStan', 'indices': [103, 111]}, {'text': 'JustDoIt', 'indices': [112, 121]}, {'text': 'HowToRespomdToIgnorance', 'indices': [122, 146]}, {'text': 'BurnNikeDontCare', 'indices': [147, 164]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [0, 5]}], 'urls': [{'url': 'https://t.co/zWrmRKln6p', 'expanded_url': 'https://www.instagram.com/p/BnaCfkMFtLR/?utm_source=ig_twitter_share&igshid=wyjdwc1k2f21', 'display_url': 'instagram.com/p/BnaCfkMFtLR/…', 'indices': [165, 188]}]}",nike legit best marketing team planet pr best branding genius imastan justdoit howtorespomdtoignorance burnnikedontcare,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2487,263,FALSE,21196838,en,PR
Fri Sep 07 01:42:41 +0000 2018,"[0, 276]","{'hashtags': [{'text': 'Nike', 'indices': [185, 190]}, {'text': 'JustDoIt', 'indices': [237, 246]}, {'text': 'NikeBoycott', 'indices': [247, 259]}, {'text': 'ColinKaepernick', 'indices': [260, 276]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [5, 10]}], 'urls': [{'url': 'https://t.co/ZBnNJsK1Wg', 'expanded_url': 'http://www.usatoday-go.com/2018/09/06/bartlesville-man-accidentally-burns-home-down-after-lighting-nike-shoes-on-fire-in-protest-of-nikes-colin-kaepernick-ad/', 'display_url': 'usatoday-go.com/2018/09/06/bar…', 'indices': [133, 156]}], 'media': [{'id': 1037878783577997314, 'id_str': '1037878783577997314', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/DmdJQTcUwAIvz26.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmdJQTcUwAIvz26.jpg', 'url': 'https://t.co/dxDczPOHUI', 'display_url': 'pic.twitter.com/dxDczPOHUI', 'expanded_url': 'https://twitter.com/WalterParada/status/1037878791782129664/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 678, 'h': 960, 'resize': 'fit'}, 'small': {'w': 480, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 678, 'h': 960, 'resize': 'fit'}}}]}",even nike wants accidental arsonists burn correctly house isnt burned like moron story better yet give nike shoes homeless folks may need shoes justdoit nikeboycott colinkaepernick,1.03788E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2341,2087,FALSE,22432072,en,Nike
